campaign;DRN;WP4;dem;nep;co2
6;France;3813;0.002684598;-0.272421176;687.0471831
6;France;3814;0.002664524;-0.41306585;1169.114343
6;France;3815;0.003314252;-0.556085792;715.6832626
6;France;3816;0.00207954;-0.317076421;4037.566658
6;France;3817;0.002124327;-0.622439859;962.1151477
6;France;3818;0.003051713;-0.449633219;1616.91958
6;France;3819;0.002847863;-0.71542382;10297.56644
6;France;3820;0.003058994;-0.229597531;5937.372535
6;France;3821;0.002992995;-0.667553396;1424.313499
6;France;3822;0.002973318;-0.895568527;1693.45527
6;France;3823;0.002670997;-2.112838281;28777.31648
6;France;3824;0.002915555;-1.170147281;26307.90324
6;France;3825;0.002961633;-0.610387811;13883.40453
6;France;3826;0.003043584;-0.609804696;11780.2108
6;France;3827;0.003136607;-0.453116403;11621.13596
6;France;3828;0.002611798;-0.333782919;8462.370741
6;France;3829;0.00204795;-0.202226302;7529.328968
6;France;3830;0.002744989;-0.255237831;4312.076555
6;France;3831;0.00216468;-0.367862721;1571.66107
6;France;3832;0.002677936;-0.415762358;1125.060116
6;France;3833;0.001908818;-0.884253525;2312.584846
6;France;3834;0.003169123;-0.677131123;741.5443542
6;France;3835;0.002081352;-1.124431865;2122.741109
6;France;3836;0.002811837;-1.110783079;4479.467261
6;France;3837;0.002812375;-1.129112888;3419.316006
6;France;3838;0.002205054;-1.675278862;7812.017853
6;France;3839;0.002207947;-1.749888112;9408.742677
6;France;3840;0.002204452;-1.693532747;9504.344695
6;France;3841;0.002229162;-1.683408991;7944.620458
6;France;3842;0.002274346;-1.953999342;15059.79055
6;France;3843;0.002645844;-1.718018177;9695.006586
6;France;3844;0.002662058;-2.250158433;8782.656457
6;France;3845;0.001861839;-3.61720558;7300.337925
6;France;3846;0.001869656;-2.981451039;8181.666182
6;France;3847;0.002708789;-1.388770235;9744.651654
6;France;3848;0.002841576;-0.997064211;10754.08045
6;France;3849;0.00296019;-0.919790199;8450.196146
6;France;3850;0.003013694;-0.58570337;6876.553749
6;France;3851;0.002652521;-0.269581648;4124.704785
6;France;3852;0.002703974;-0.295205589;719.3897761
6;France;3853;0.002074473;-0.883137804;2241.923421
6;France;3854;0.002860576;-0.946202824;2428.971047
6;France;3855;0.002101504;-1.337524152;5739.449471
6;France;3856;0.00293959;-0.9462458;2936.223622
6;France;3857;0.001961476;-0.964208833;2624.463061
6;France;3858;0.001960974;-1.379582311;3371.107048
6;France;3859;0.002040946;-1.482108752;3706.716621
6;France;3860;0.001918033;-1.206708333;3240.96665
6;France;3861;0.002821802;-0.881635922;3275.913986
6;France;3862;0.002932678;-0.865624554;2625.952429
6;France;3863;0.002954882;-0.899313391;613.5602703
6;France;3864;0.002951106;-1.060675282;2922.046335
6;France;3865;0.002980436;-0.976668174;1317.915547
6;France;3866;0.002110871;-0.950224296;1834.333336
6;France;3867;0.003010103;-1.082803047;841.0625064
6;France;3868;0.001973807;-1.09467528;3601.977152
6;France;3869;0.002090337;-1.675065604;4594.075413
6;France;3870;0.002213571;-1.4824021;7633.746001
6;France;3871;0.002207647;-0.958718663;7638.682139
6;France;3872;0.002197686;-1.412993995;4395.611967
6;France;3873;0.002196917;-1.322501292;3155.80575
6;France;3874;0.002752268;-1.06743777;5122.819689
6;France;3875;0.002760646;-1.08561879;3616.133399
6;France;3876;0.002832345;-1.100404286;4142.602356
6;France;3877;0.002830447;-1.111105893;2997.887772
6;France;3878;0.002093832;-1.023481946;1452.562913
6;France;3879;0.002069127;-1.1160971;868.9639213
6;France;3880;0.002844212;-1.32176537;3494.150745
6;France;3947;0.002620126;-0.428307579;90.28272085
