WP4,campaign,alpha,beta,gamma,pu
3682,3,0.887901045551737,0.00541039021003081,0.893311435761768,303682
3682,4,0.878583430478488,0.0206844723989403,0.899267902877428,403682
3682,5,0.84714399668544,0.0636428716784086,0.910786868363849,503682
3682,6,0.824380356515832,0.0862505211780613,0.910630877693893,603682
3683,1,0.86723353441008,0.0101865401301906,0.877420074540271,103683
3683,2,0.856460123338728,0.0115021877702641,0.867962311108992,203683
3683,3,0.862967201427243,0.00754270529481629,0.87050990672206,303683
3683,4,0.846961943551574,0.0154831650464916,0.862445108598066,403683
3683,5,0.880843494016469,0.0366492929725572,0.917492786989026,503683
3683,6,0.863201765218225,0.0304128382501346,0.893614603468359,603683
3687,1,0.880478613635432,0.0155920858985031,0.896070699533935,103687
3687,2,0.880546491681839,0.00814571372005421,0.888692205401894,203687
3687,3,0.885326856513973,0.00570142019793682,0.89102827671191,303687
3687,4,0.882296736365975,-0.00268677821838452,0.87960995814759,403687
3687,5,0.884859255130473,0.032862282923309,0.917721538053782,503687
3687,6,0.854055717533217,0.0565080183529655,0.910563735886183,603687
3684,1,0.876520535155232,0.0102370941660102,0.886757629321242,103684
3684,2,0.875811235710705,0.00693578947403352,0.882747025184739,203684
3684,3,0.877697436085829,0.00163303737326807,0.879330473459097,303684
3684,4,0.81401073949547,0.0343863967218459,0.848397136217316,403684
3684,5,0.890435168623936,0.0176395369263652,0.908074705550301,503684
3684,6,0.86756246672967,0.0346229284625351,0.902185395192205,603684
3686,1,0.888043563764449,0.0190293232010543,0.907072886965503,103686
3686,2,0.886340390313974,0.0194035514785935,0.905743941792567,203686
3686,3,0.892379860666205,0.0108644195099839,0.903244280176189,303686
3686,4,0.879388527432812,0.0284480813428736,0.907836608775686,403686
3686,5,0.847074466399501,0.0686261614630872,0.915700627862588,503686
3686,6,0.815900531518672,0.0996694517288013,0.915569983247474,603686
3685,1,0.882059153113843,0.0142289656430219,0.896288118756865,103685
3685,2,0.890123277421794,-0.00256777977639338,0.887555497645401,203685
3685,3,0.887718767298979,-0.00417091393403806,0.883547853364941,303685
3685,4,0.824994263186633,0.0608580877510623,0.885852350937695,403685
3685,5,0.881883326530388,0.0279959041315679,0.909879230661956,503685
3685,6,0.859693772010705,0.0380554086872586,0.89774918069796406,603685
3688,1,0.873378027559285,0.0250245760900909,0.898402603649375,103688
3688,2,0.878430188372587,0.00722829594543767,0.885658484318025,203688
3688,3,0.880539129106586,0.00116777918220297,0.881706908288789,303688
3688,4,0.882190707879766,0.0017495041194342,0.8839402119992,403688
3688,5,0.874104542062652,0.0235902630212735,0.897694805083925,503688
3688,6,0.858083766521813,0.0432187385160415,0.901302505037854,603688
3692,1,0.875355806400936,0.0210236674590749,0.89637947386001,103692
3692,2,0.87748509651851,0.00548290469802952,0.882968001216539,203692
3692,3,0.878746673480068,4.23059594090816e-4,0.879169733074158,303692
3692,4,0.880579827196994,6.25712823294708e-4,0.881205540020289,403692
3692,5,0.87610811848015,0.0194996866493543,0.895607805129504,503692
3692,6,0.861589897493506,0.0379776800221065,0.899567577515612,603692
3696,1,0.873342159066694,0.0209497052036214,0.894291864270315,103696
3696,2,0.874129429437782,0.00630924862084376,0.880438678058626,203696
3696,3,0.874436668076643,0.00199074380689026,0.876427411883533,303696
3696,4,0.876715994754828,0.00172343784014835,0.878439432594976,403696
3696,5,0.873595106028376,0.0196187241553814,0.893213830183757,503696
3696,6,0.859689029835019,0.0381583077063031,0.897847337541323,603696
3702,1,0.866155978916676,0.00217190650722367,0.8683278854239,103702
3702,2,0.82816900418017,0.0249253663640095,0.85309437054418,203702
3702,3,0.802929386862917,0.0426199991310715,0.845549385993989,303702
3702,4,0.792955041383971,0.0493078339609395,0.842262875344911,403702
3702,5,0.854202846825705,0.0095264273550646,0.86372927418077,503702
3702,6,0.870182658482499,-1.70397384660569e-4,0.870012261097839,603702
3703,1,0.866155978916676,0.00217190650722367,0.8683278854239,103703
3703,2,0.82816900418017,0.0249253663640095,0.85309437054418,203703
3703,3,0.802929386862917,0.0426199991310715,0.845549385993989,303703
3703,4,0.792955041383971,0.0493078339609395,0.842262875344911,403703
3703,5,0.854202846825705,0.0095264273550646,0.86372927418077,503703
3703,6,0.870182658482499,-1.70397384660569e-4,0.870012261097839,603703
3947,1,0.849666972756956,0.0121255248253934,0.861792497582349,103947
3947,2,0.799572799850658,0.0445866988387164,0.844159498689374,203947
3947,3,0.783819875436902,0.0563862823870307,0.840206157823933,303947
3947,4,0.794293915403321,0.0490540175933814,0.843347932996702,403947
3947,5,0.853311424357658,0.0118211984607791,0.865132622818438,503947
3947,6,0.867833977346831,0.0014491708448103,0.869283148191642,603947
3709,1,0.838423133819135,0.0206300195322236,0.859053153351358,103709
3709,2,0.780840316174535,0.0591312518424469,0.839971568016982,203709
3709,3,0.759004742144718,0.0748630794870121,0.83386782163173,303709
3709,4,0.841047740859509,0.0217204818719379,0.862768222731447,403709
3709,5,0.873855754550963,0.00769146612152415,0.881547220672487,503709
3709,6,0.887957175948878,-0.00426636731023896,0.883690808638639,603709
3710,1,0.766490916081496,0.0677372365502449,0.834228152631741,103710
3710,2,0.703331064338407,0.116157681804263,0.81948874614267,203710
3710,3,0.688770286995321,0.127959355075012,0.816729642070333,303710
3710,4,0.70156056323984,0.117924714298172,0.819485277538012,403710
3710,5,0.783062194354661,0.0567069190582662,0.839769113412927,503710
3710,6,0.793035418055888,0.0486773904109835,0.841712808466872,603710
3724,1,0.826353882310409,0.0272742114039278,0.853628093714336,103724
3724,2,0.779319391296571,0.0595326367592115,0.838852028055783,203724
3724,3,0.749498501582568,0.0816560468554329,0.831154548438001,303724
3724,4,0.734560088664638,0.0923545733569421,0.82691466202158,403724
3724,5,0.811538894506007,0.0374419460723183,0.848980840578325,503724
3724,6,0.829008693188781,0.0250922354977104,0.854100928686491,603724
3725,1,0.826353882310409,0.0272742114039278,0.853628093714336,103725
3725,2,0.779319391296571,0.0595326367592115,0.838852028055783,203725
3725,3,0.749498501582568,0.0816560468554329,0.831154548438001,303725
3725,4,0.734560088664638,0.0923545733569421,0.82691466202158,403725
3725,5,0.811538894506007,0.0374419460723183,0.848980840578325,503725
3725,6,0.829008693188781,0.0250922354977104,0.854100928686491,603725
3711,1,0.770897248146354,0.0643753265466928,0.835272574693046,103711
3711,2,0.706797626076867,0.113346357569922,0.820143983646789,203711
3711,3,0.690788844588609,0.126237613689217,0.817026458277826,303711
3711,4,0.704635291156907,0.115395343317786,0.820030634474692,403711
3711,5,0.784549093765168,0.0551740746647472,0.839723168429915,503711
3711,6,0.796889750796093,0.0458044009179188,0.842694151714012,603711
3712,1,0.784355612286976,0.0547046308204079,0.839060243107384,103712
3712,2,0.721574454113475,0.101891489014723,0.823465943128199,203712
3712,3,0.704331847531583,0.115598096138668,0.819929943670251,303712
3712,4,0.718460294803716,0.10466759716209,0.823127891965806,403712
3712,5,0.795800666901345,0.0472842637274344,0.84308493062878,503712
3712,6,0.80971277992557,0.0369230227003176,0.846635802625888,603712
3713,1,0.790222795250494,0.0505797023629795,0.840802497613473,103713
3713,2,0.738689828851507,0.0888407957860578,0.827530624637565,203713
3713,3,0.701852207346553,0.117452587139403,0.819304794485955,303713
3713,4,0.686894634622794,0.128846480546166,0.81574111516896,403713
3713,5,0.77314453917747,0.0629209355054365,0.836065474682906,503713
3713,6,0.790919740494089,0.050357361206285,0.841277101700374,603713
3718,1,0.790222795250494,0.0505797023629795,0.840802497613473,103718
3718,2,0.738689828851507,0.0888407957860578,0.827530624637565,203718
3718,3,0.701852207346553,0.117452587139403,0.819304794485955,303718
3718,4,0.686894634622794,0.128846480546166,0.81574111516896,403718
3718,5,0.77314453917747,0.0629209355054365,0.836065474682906,503718
3718,6,0.790919740494089,0.050357361206285,0.841277101700374,603718
3717,1,0.835698299100548,0.0207480878819965,0.856446386982544,103717
3717,2,0.781991850849576,0.0571017043636063,0.839093555213182,203717
3717,3,0.764123999475044,0.0705605782445107,0.834684577719555,303717
3717,4,0.774815861113078,0.0629732852069266,0.837789146320005,403717
3717,5,0.836809683213871,0.021235780560539,0.85804546377441,503717
3717,6,0.854136117550003,0.00918177077730911,0.863317888327312,603717
3714,1,0.805243453009362,0.0401695619899908,0.845413014999352,103714
3714,2,0.744747051623647,0.0842282086350989,0.828975260258746,203714
3714,3,0.726723909688354,0.0983183325326073,0.825042242220962,303714
3714,4,0.73866579328862,0.0892302618528837,0.827896055141503,403714
3714,5,0.8128153615992,0.035924826377069403,0.848740187976269,503714
3714,6,0.827929882695032,0.0248467326588033,0.852776615353835,603714
3716,1,0.836842216062091,0.0205620409481924,0.857404257010284,103716
3716,2,0.784602497235571,0.0556125750480283,0.840215072283599,203716
3716,3,0.767804355263525,0.0682792222763894,0.836083577539914,303716
3716,4,0.777885491862089,0.061191085835427,0.839076577697516,403716
3716,5,0.837725854766839,0.0214600137312356,0.859185868498074,503716
3716,6,0.870671639337361,0.00120311312891487,0.871874752466276,603716
3715,1,0.733088427673808,0.0956926614921836,0.828781089165992,103715
3715,2,0.651043020838049,0.15867205104694,0.809715071884989,203715
3715,3,0.665892193690641,0.145946369493415,0.811838563184056,303715
3715,4,0.637074438760444,0.1677751314303,0.804849570190743,403715
3715,5,0.742558386751101,0.0895765561205235,0.832134942871625,503715
3715,6,0.764459122670591,0.0975457035428164,0.862004826213407,603715
3719,1,0.806916360114586,0.0390744232588217,0.845990783373408,103719
3719,2,0.746811942426409,0.0826268908714172,0.829438833297826,203719
3719,3,0.727989985538867,0.0972430159359139,0.825233001474781,303719
3719,4,0.739726364912418,0.0883498204441519,0.828076185356569,403719
3719,5,0.813154927939552,0.0356011622012483,0.8487560901408,503719
3719,6,0.829188838895662,0.0241034162100014,0.853292255105664,603719
3720,1,0.876391110762259,0.00464306536535902,0.881034176127618,103720
3720,2,0.854484311200664,0.00943648910984423,0.863920800310508,203720
3720,3,0.843710663956263,0.0148688104529664,0.85857947440923,303720
3720,4,0.852567059358688,0.0104452674069302,0.863012326765618,403720
3720,5,0.875463691439929,0.0145027397206205,0.889966431160549,503720
3720,6,0.862700682939667,0.0308590831187493,0.893559766058417,603720
3721,1,0.87934920234579,0.0128800670166445,0.892229269362434,103721
3721,2,0.874816082539026,0.00289188789515428,0.87770797043418,203721
3721,3,0.871841973242058,0.00129305021190998,0.873135023453968,303721
3721,4,0.875250268118592,3.04147229546378e-4,0.875554415348138,403721
3721,5,0.879895332946449,0.0117763271936049,0.891671660140053,503721
3721,6,0.868366489065386,0.027673361000969902,0.896039850066356,603721
3722,1,0.879581754018774,0.0136052592753754,0.89318701329415,103722
3722,2,0.875849603728517,0.0028880774587764,0.878737681187294,203722
3722,3,0.873875366580367,5.57015127018904e-4,0.874432381707386,303722
3722,4,0.875334123736018,-0.00253436570385176,0.872799758032166,403722
3722,5,0.885656558753299,0.00827677443021277,0.893933333183512,503722
3722,6,0.871614935439182,0.0213206773244669,0.892935612763649,603722
3723,1,0.884198573307513,0.0136021170073559,0.897800690314868,103723
3723,2,0.883780221212008,6.66207314065627e-4,0.884446428526074,203723
3723,3,0.883802423565388,-0.00312556421956665,0.880676859345822,303723
3723,4,0.885653838089457,-0.00281606783083589,0.882837770258622,403723
3723,5,0.888782108881462,0.0118796931267141,0.900661802008176,503723
3723,6,0.874674527037324,0.0281164287781894,0.902790955815513,603723
3734,1,0.828380095087781,0.0269193558057714,0.855299450893552,103734
3734,2,0.775930306401225,0.0624763239301964,0.838406630331422,203734
3734,3,0.759939340703721,0.0745945423738051,0.834533883077527,303734
3734,4,0.770261229926125,0.067301013662352,0.837562243588477,403734
3734,5,0.829912516297201,0.027643335930356,0.857555852227557,503734
3734,6,0.84783042759156,0.0141342847998442,0.861964712391404,603734
3735,1,0.84699099058356,0.0167118744944995,0.863702865078059,103735
3735,2,0.800447362725166,0.0459244426149408,0.846371805340107,203735
3735,3,0.785981748354004,0.0567038281554001,0.842685576509404,303735
3735,4,0.796933303966772,0.0500728787020589,0.847006182668831,403735
3735,5,0.84624894124855,0.0217077601156495,0.8679567013642,503735
3735,6,0.864092917974531,0.00651070897610697,0.870603626950638,603735
3762,1,0.816920533315456,0.0351076886260586,0.852028221941515,103762
3762,2,0.771301732784432,0.0664354372033408,0.837737169987772,203762
3762,3,0.74340271866573,0.0869959787054829,0.830398697371213,303762
3762,4,0.728674205971933,0.0974854676548065,0.826159673626739,403762
3762,5,0.801674698894734,0.0456812717177431,0.847355970612477,503762
3762,6,0.819273934409399,0.0326402349873947,0.851914169396793,603762
3775,1,0.814548502674272,0.0375154736610568,0.852063976335329,103775
3775,2,0.769796786770275,0.0680931796967761,0.837889966467051,203775
3775,3,0.743415570046653,0.087438330186247,0.8308539002329,303775
3775,4,0.729049725465025,0.0975702465901569,0.826619972055182,403775
3775,5,0.800685059735869,0.0473614315194877,0.848046491255357,503775
3775,6,0.817528286543613,0.034344867011984,0.851873153555597,603775
3776,1,0.78338734854139,0.0566638722106874,0.840051220752077,103776
3776,2,0.729373912932605,0.0972108390429643,0.826584751975569,203776
3776,3,0.723237086738857,0.102821817975184,0.826058904714041,303776
3776,4,0.733423270886921,0.0951277121371856,0.828550983024106,403776
3776,5,0.800819970998965,0.0471213613035457,0.847941332302511,503776
3776,6,0.807533828731703,0.0398881505861813,0.847421979317884,603776
3804,1,0.808729701207239,0.0400818368806935,0.848811538087933,103804
3804,2,0.741428165536279,0.0881796698885645,0.829607835424843,203804
3804,3,0.715255261190396,0.107505259254196,0.822760520444592,303804
3804,4,0.737566670287925,0.0900314129238043,0.827598083211729,403804
3804,5,0.859718100916545,0.0270709140941802,0.886789015010725,503804
3804,6,0.897411044903371,-0.00665582113657764,0.890755223766794,603804
3777,1,0.800997266087143,0.0429574861356974,0.843954752222841,103777
3777,2,0.745984095997885,0.0839088937182834,0.829892989716168,203777
3777,3,0.734811185124526,0.0931613911306963,0.827972576255222,303777
3777,4,0.745211470019023,0.0852808624595034,0.830492332478526,403777
3777,5,0.815770020163157,0.0345837566978684,0.850353776861026,503777
3777,6,0.824253308612592,0.0272116966074286,0.851465005220021,603777
3796,1,0.781801025395267,0.0559178852078003,0.837718910603068,103796
3796,2,0.720232398814894,0.102675216492763,0.822907615307657,203796
3796,3,0.707862214340133,0.112839618631694,0.820701832971827,303796
3796,4,0.71954212787146,0.10376828175599,0.82331040962745,403796
3796,5,0.79836686909044,0.045474578888029,0.843841447978469,503796
3796,6,0.807986448997437,0.0377658158942551,0.845752264891692,603796
3803,1,0.845187669613807,0.015617474165112,0.860805143778919,103803
3803,2,0.795937144968515,0.0477339017227168,0.843671046691231,203803
3803,3,0.780373236373313,0.0593995522486289,0.839772788621942,303803
3803,4,0.790961255298764,0.0522133720964907,0.843174627395254,403803
3803,5,0.848245555458163,0.0164232646717628,0.864668820129926,503803
3803,6,0.862519058446539,0.00506118557270391,0.867580244019243,603803
3797,1,0.735745818693209,0.0906867245391331,0.826432543232342,103797
3797,2,0.662285660734,0.148227262782107,0.810512923516107,203797
3797,3,0.644021027538576,0.162963860058673,0.806984887597249,303797
3797,4,0.742463062335347,0.0864868758127709,0.828949938148118,403797
3797,5,0.817112597688347,0.0328930559382442,0.850005653626592,503797
3797,6,0.829229885622306,0.0240400598584944,0.853269945480801,603797
3800,1,0.829701196402948,0.0257678242219335,0.855469020624882,103800
3800,2,0.76780027997067,0.0684496471144665,0.836249927085136,203800
3800,3,0.747722792446996,0.0831080027853476,0.830830795232343,303800
3800,4,0.771195812451245,0.0727405867620197,0.843936399213264,403800
3800,5,0.869375889936679,0.0248057508893486,0.894181640826028,503800
3800,6,0.889784106084611,-0.00685945423160214,0.882924651853008,603800
3801,1,0.848526619258078,0.0162900216418222,0.8648166408999,103801
3801,2,0.792982810252919,0.052474587831662,0.845457398084581,203801
3801,3,0.803243883703044,0.0444590236854451,0.84770290738849,303801
3801,4,0.797486647806998,0.0592869116179962,0.856773559424994,403801
3801,5,0.879760879824979,0.0215838020556382,0.901344681880618,503801
3801,6,0.903619910918076,-0.00846665281219567,0.895153258105881,603801
3802,1,0.853037672619739,0.00935447551889787,0.862392148138636,103802
3802,2,0.811298922199583,0.0360466046706969,0.847345526870279,203802
3802,3,0.783477676428957,0.0561425371271352,0.839620213556092,303802
3802,4,0.767962892615117,0.0668687001352717,0.834831592750389,403802
3802,5,0.839097110211851,0.0180707732596582,0.85716788347151,503802
3802,6,0.854429612013983,0.00838950980119431,0.862819121815178,603802
3798,1,0.797297857986162,0.0455874317769479,0.84288528976311,103798
3798,2,0.730243443027419,0.0944036954081306,0.82464713843555,203798
3798,3,0.715936630543802,0.105760427527958,0.82169705807176,303798
3798,4,0.73728687900656,0.0937942777695664,0.831081156776126,403798
3798,5,0.86271438948894,0.0188741295353502,0.881588519024291,503798
3798,6,0.860131161383641,0.00736646542933843,0.867497626812979,603798
3799,1,0.863097427503217,0.00292238446990649,0.866019811973124,103799
3799,2,0.816678906316587,0.0316053252206075,0.848284231537195,203799
3799,3,0.799752054374224,0.043845221667175,0.843597276041399,303799
3799,4,0.808881240851148,0.0374665821611081,0.846347823012256,403799
3799,5,0.865197017244778,0.00253675824246129,0.867733775487239,503799
3799,6,0.874964125158673,-0.00254984014830765,0.872414285010365,603799
3778,1,0.80591612805875,0.0396861357502552,0.845602263809005,103778
3778,2,0.748929461140724,0.0815886669152249,0.830518128055949,203778
3778,3,0.736356995769543,0.0918130386169891,0.828170034386532,303778
3778,4,0.747890980834082,0.083118158512666,0.831009139346748,403778
3778,5,0.818085562723303,0.033042402195572,0.851127964918875,503778
3778,6,0.827560128348089,0.0250638486251262,0.852623976973216,603778
3779,1,0.80591612805875,0.0396861357502552,0.845602263809005,103779
3779,2,0.748929461140724,0.0815886669152249,0.830518128055949,203779
3779,3,0.736356995769543,0.0918130386169891,0.828170034386532,303779
3779,4,0.747890980834082,0.083118158512666,0.831009139346748,403779
3779,5,0.818085562723303,0.033042402195572,0.851127964918875,503779
3779,6,0.827560128348089,0.0250638486251262,0.852623976973216,603779
3795,1,0.838686787975785,0.018392738079116,0.857079526054901,103795
3795,2,0.784569661428865,0.054963526219413,0.839533187648278,203795
3795,3,0.768149361163528,0.067456569029934,0.835605930193462,303795
3795,4,0.778475218297351,0.0599555464495903,0.838430764746941,403795
3795,5,0.84337270164799,0.016961379565179,0.860334081213169,503795
3795,6,0.857117851755456,0.00699509530222974,0.864112947057686,603795
3780,1,0.799444073226102,0.043570376937463,0.843014450163565,103780
3780,2,0.739251842689504,0.088469347333034,0.827721190022538,203780
3780,3,0.723735151562492,0.100881867684173,0.824617019246665,303780
3780,4,0.735923778026849,0.0914768228901375,0.827400600916986,403780
3780,5,0.812755492989222,0.0354083253932775,0.848163818382499,503780
3780,6,0.823028988785899,0.0275077912646837,0.850536780050583,603780
3794,1,0.8486966686813,0.0123107008999053,0.861007369581206,103794
3794,2,0.807054126963387,0.0393748043814291,0.846428931344816,203794
3794,3,0.778285140201946,0.0601455035316421,0.838430643733588,303794
3794,4,0.762243526619728,0.0713686504868677,0.833612177106595,403794
3794,5,0.831799493592993,0.0229529923899714,0.854752485982964,503794
3794,6,0.849701547364661,0.0115486165575817,0.861250163922242,603794
3781,1,0.803361677978289,0.0408708225642323,0.844232500542521,103781
3781,2,0.743180542150612,0.0854560045929595,0.828636546743571,203781
3781,3,0.728041702555675,0.0975853379636215,0.825627040519297,303781
3781,4,0.739921329980649,0.088434863026534,0.828356193007183,403781
3781,5,0.816042820808535,0.0332366827915145,0.849279503600049,503781
3781,6,0.826454783229138,0.0252541291586001,0.851708912387738,603781
3792,1,0.818273878826498,0.0311879276602071,0.849461806486705,103792
3792,2,0.767740501030353,0.0669436853220504,0.834684186352403,203792
3792,3,0.733564648447577,0.0929765339795054,0.826541182427082,303792
3792,4,0.716347160017395,0.105816751194762,0.822163911212157,403792
3792,5,0.829526077548117,0.0243720084825787,0.853898086030696,503792
3792,6,0.845926866705694,0.0137716507777233,0.859698517483417,603792
3793,1,0.818273878826498,0.0311879276602071,0.849461806486705,103793
3793,2,0.767740501030353,0.0669436853220504,0.834684186352403,203793
3793,3,0.733564648447577,0.0929765339795054,0.826541182427082,303793
3793,4,0.716347160017395,0.105816751194762,0.822163911212157,403793
3793,5,0.829526077548117,0.0243720084825787,0.853898086030696,503793
3793,6,0.845926866705694,0.0137716507777233,0.859698517483417,603793
3782,1,0.812617289079163,0.0346184882807826,0.847235777359946,103782
3782,2,0.754140727987183,0.0772230518387212,0.831363779825904,203782
3782,3,0.738536039017483,0.089566756308619,0.828102795326102,303782
3782,4,0.749524038298995,0.0811940589513477,0.830718097250343,403782
3782,5,0.823625872241586,0.0283380350524772,0.851963907294063,503782
3782,6,0.834458426416633,0.020140525977427,0.85459895239406,603782
3791,1,0.846755934844788,0.0130790065548872,0.859834941399675,103791
3791,2,0.803933531513205,0.0411882938286686,0.845121825341874,203791
3791,3,0.774725107126269,0.0624984243116509,0.83722353143792,303791
3791,4,0.759530407090059,0.0731666310570541,0.832697038147113,403791
3791,5,0.832801513593838,0.0220892417511796,0.854890755345017,503791
3791,6,0.849194041473636,0.0115438846607658,0.860737926134401,603791
3783,1,0.823570478173786,0.0270166774566548,0.850587155630441,103783
3783,2,0.767719474272297,0.066923527246805,0.834643001519102,203783
3783,3,0.750353517922871,0.0804176245244725,0.830771142447344,303783
3783,4,0.761162356545544,0.0723051476562973,0.833467504201841,403783
3783,5,0.831774865142286,0.0225519104008644,0.854326775543151,503783
3783,6,0.844045838143242,0.0140214123744122,0.858067250517654,603783
3784,1,0.845523277424962,0.0126749433540355,0.858198220778997,103784
3784,2,0.792345504396067,0.0484463941021075,0.840791898498175,203784
3784,3,0.774800212942561,0.0617179119301299,0.836518124872691,303784
3784,4,0.78510884693777,0.0541129225693287,0.839221769507098,403784
3784,5,0.850842030855438,0.00978619061465072,0.860628221470088,503784
3784,6,0.860753903751336,0.00450436339937005,0.865258267150706,603784
3785,1,0.867312154308357,0.00106891275872301,0.86838106706708,103785
3785,2,0.82542361429464,0.0254547689575711,0.850878383252211,203785
3785,3,0.80938155065451,0.0367542407969363,0.846135791451446,303785
3785,4,0.81780495686081,0.0309482803754614,0.848753237236271,403785
3785,5,0.870569873012489,-5.05359512261609e-4,0.870064513500227,503785
3785,6,0.876209744698115,-0.00118311364094162,0.875026631057173,603785
3786,1,0.877935815094462,-0.00239281523971381,0.875542999854748,103786
3786,2,0.845572777642453,0.0128183119185862,0.858391089561039,203786
3786,3,0.830795084603304,0.022265384156096302,0.853060468759401,303786
3786,4,0.839102364794898,0.0170078504589216,0.85611021525382,403786
3786,5,0.878796650141376,-0.00292821953441608,0.87586843060696,503786
3786,6,0.88147528414387,7.39360952486061e-6,0.881482677753395,603786
3787,1,0.878510370614766,0.0256672815910224,0.904177652205788,103787
3787,2,0.884288012653233,0.0085102957770061,0.892798308430239,203787
3787,3,0.88726242441448,0.00272811431054889,0.889990538725029,303787
3787,4,0.839945130060608,0.0683688973741593,0.908314027434768,403787
3787,5,0.879926519062285,0.0295012191197728,0.909427738182058,503787
3787,6,0.883297565599283,0.0211034926353306,0.904401058234614,603787
3788,1,0.88472291786281,-0.00439930837196414,0.880323609490846,103788
3788,2,0.864908110765177,0.0018978035071526,0.86680591427233,203788
3788,3,0.844050921065849,0.0140595015231478,0.858110422588997,303788
3788,4,0.829831321334834,0.0227455436478782,0.852576864982712,403788
3788,5,0.876670821327668,-0.00244540667287722,0.874225414654791,503788
3788,6,0.88225317611072,-0.00145689414861408,0.880796281962106,603788
3789,1,0.877227714948103,-0.00315744013877157,0.874070274809332,103789
3789,2,0.84250572959737,0.0145775586787862,0.857083288276156,203789
3789,3,0.826189653991487,0.0252922151860554,0.851481869177542,303789
3789,4,0.833895996802511,0.0202675727162555,0.854163569518767,403789
3789,5,0.877834564881191,-0.00324547887097727,0.874589086010214,503789
3789,6,0.882976727572165,-0.00276592152616877,0.880210806045996,603789
3790,1,0.876315907544415,-0.00336715438315032,0.872948753161265,103790
3790,2,0.8372620430499,0.0179206162820654,0.855182659331966,203790
3790,3,0.821885454564698,0.0284180999242587,0.850303554488957,303790
3790,4,0.829058975654143,0.0237296215555079,0.852788597209651,403790
3790,5,0.875749676206653,-0.00250641910495891,0.873243257101694,503790
3790,6,0.883957530766633,-0.00508663830537431,0.878870892461259,603790
3806,1,0.784973322372083,0.0573000820418815,0.842273404413965,103806
3806,2,0.722823831908742,0.102281203259849,0.825105035168591,203806
3806,3,0.706866897227685,0.114537006283027,0.821403903510712,303806
3806,4,0.754472320630705,0.0797772274977343,0.834249548128439,403806
3806,5,0.837420601966181,0.0284421287198911,0.865862730686072,503806
3806,6,0.854758360734077,0.0133491015830417,0.868107462317119,603806
3520,1,0.890940572345891,0.0049054962680036,0.895846068613894,103520
3520,2,0.870739232801749,0.0118733544837068,0.882612587285456,203520
3520,3,0.862417767802857,0.0191129863985871,0.881530754201444,303520
3520,4,0.870157367652106,0.0250276860149672,0.895185053667073,403520
3520,5,0.885721165750847,0.0244409834072709,0.910162149158118,503520
3520,6,0.904131718592616,0.00627816256916129,0.910409881161777,603520
3807,1,0.890940572345891,0.0049054962680036,0.895846068613894,103807
3807,2,0.870739232801749,0.0118733544837068,0.882612587285456,203807
3807,3,0.862417767802857,0.0191129863985871,0.881530754201444,303807
3807,4,0.870157367652106,0.0250276860149672,0.895185053667073,403807
3807,5,0.885721165750847,0.0244409834072709,0.910162149158118,503807
3807,6,0.904131718592616,0.00627816256916129,0.910409881161777,603807
3815,1,0.832291903328632,0.0245285625390479,0.856820465867679,103815
3815,2,0.787888980378167,0.0541744785197628,0.842063458897929,203815
3815,3,0.762489749027096,0.0727769247266061,0.835266673753702,303815
3815,4,0.745216249152464,0.0847955933149363,0.830011842467401,403815
3815,5,0.818836391430805,0.0337728312743828,0.852609222705188,503815
3815,6,0.835152632922373,0.021726632354348,0.856879265276721,603815
3808,1,0.7962093659769,0.0469803868752803,0.84318975285218,103808
3808,2,0.737068846235897,0.0905008535511833,0.827569699787081,203808
3808,3,0.722751116770425,0.101878151712616,0.824629268483041,303808
3808,4,0.734975352180374,0.0927047877079141,0.827680139888289,403808
3808,5,0.807993312025598,0.0403858047957156,0.848379116821313,503808
3808,6,0.819651525033563,0.0309032500734569,0.85055477510702,603808
3814,1,0.86829208708465,5.68391694665382e-4,0.868860478779315,103814
3814,2,0.824105653654467,0.0270010319329224,0.851106685587389,203814
3814,3,0.809169366502935,0.0377953494464803,0.846964715949415,303814
3814,4,0.81754430294426494,0.032061650358548,0.849605953302813,403814
3814,5,0.870409158640467,7.30521542538907e-4,0.871139680183006,503814
3814,6,0.880008726292323,-0.00487687730885068,0.875131848983473,603814
3809,1,0.830966616227614,0.0218697457732623,0.852836362000876,103809
3809,2,0.773413079257987,0.0623330187321284,0.835746097990115,203809
3809,3,0.75583623886282,0.0758998414737827,0.831736080336603,303809
3809,4,0.766009952155516,0.068219112374985,0.834229064530501,403809
3809,5,0.837814252372501,0.0179854933857906,0.855799745758292,503809
3809,6,0.848665360091361,0.0110352951886856,0.859700655280046,603809
3813,1,0.86628121196563,0.00147773726741163,0.867758949233041,103813
3813,2,0.82086648539245,0.028984767822314,0.849851253214764,203813
3813,3,0.805203213291588,0.04030107781193,0.845504291103518,303813
3813,4,0.813660670587862,0.0344485134822633,0.848109184070126,403813
3813,5,0.868625933819682,0.00135776367999468,0.869983697499677,503813
3813,6,0.878176189731907,-0.00407721256940719,0.8740989771625,603813
3810,1,0.734542289567761,0.092994012971581,0.827536302539342,103810
3810,2,0.653475428333339,0.156363389087853,0.809838817421192,203810
3810,3,0.623872585679144,0.179864264256274,0.803736849935418,303810
3810,4,0.799031392504358,0.0446936162933864,0.843725008797744,403810
3810,5,0.878641863807759,-0.0033157498313028,0.875326113976456,503810
