FID;ID;AREA_SQKM;MNANPRC_M;MEANANNCMS;WIDTH_M;DEPTH_M;BFD0;BFD0_up;BFD0_down;BFD0_local;BFD1;BFD1_up;BFD1_down;BFD1_local;BFD2;BFD2_up;BFD2_down;BFD2_local;BFD3;BFD3_up;BFD3_down;BFD3_local;BFD4;BFD4_up;BFD4_down;BFD4_local;BFD5;BFD5_up;BFD5_down;BFD5_local
403;404,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
404;405,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
405;406,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
406;407,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
407;408,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
408;409,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
409;410,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
410;411,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
411;412,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
412;413,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
413;414,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
414;415,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
415;416,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
416;417,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
417;418,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
418;419,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
419;420,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
420;421,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
421;422,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
422;423,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
423;424,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
424;425,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;17648006,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;116155904,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;237784960,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;392013504,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;586060992,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;817452672,000000000000000;0,000000000000000
